customer_id,plan_type,churn_status,risk_score,monthly_revenue,days_since_last_login,engagement_bucket,usage_bucket,support_bucket,payment_history,customer_satisfaction_score
2204,Basic,"At Risk",8,24.00,89,Low,Medium,High,On-Time,7
2205,Pro,"At Risk",7,54.00,90,Medium,Low,Low,On-Time,6
2206,Pro,Churned,13,69.00,239,Low,Low,Low,Delayed,3
2207,Basic,Active,4,13.00,18,High,Medium,Low,Delayed,8
2208,Enterprise,Active,3,203.00,31,High,Medium,Low,On-Time,10
2209,Basic,Active,2,16.00,16,Medium,High,Low,On-Time,7
2210,Pro,Active,3,45.00,35,High,Medium,Low,On-Time,10
2211,Enterprise,Active,3,200.00,27,High,High,High,On-Time,10
2212,Basic,Active,3,24.00,0,Medium,Medium,Medium,On-Time,9
2213,Basic,Churned,10,26.00,112,Medium,Low,High,On-Time,5
2214,Pro,"At Risk",8,51.00,56,Medium,Low,Low,Delayed,4
2215,Pro,Churned,11,78.00,84,Medium,Low,High,Delayed,6
2216,Pro,Churned,9,78.00,56,Medium,Low,Medium,Delayed,6
2217,Basic,Churned,12,16.00,97,Low,Medium,High,Delayed,5
2218,Pro,"At Risk",8,41.00,89,Medium,Medium,Low,Delayed,6
2219,Basic,Churned,11,16.00,55,Low,Low,Medium,Missed,6
2220,Basic,Active,3,10.00,10,High,High,Medium,Delayed,10
2221,Basic,Active,4,23.00,30,Medium,Medium,Medium,On-Time,8
2222,Pro,Active,3,58.00,26,High,Medium,Medium,On-Time,10
2223,Enterprise,Churned,12,201.00,79,Low,Low,Medium,Missed,6
2224,Basic,Active,3,19.00,2,High,Medium,High,On-Time,10
2225,Basic,Active,3,17.00,17,High,Medium,Medium,On-Time,8
2226,Basic,Churned,13,13.00,118,Low,Low,High,Delayed,6
2227,Basic,Churned,11,17.00,99,Low,Low,Low,Delayed,6
2228,Basic,Churned,11,29.00,79,Low,Medium,Medium,Missed,4
2229,Basic,Active,1,28.00,8,High,Medium,Low,On-Time,7
2230,Basic,Churned,9,21.00,101,Low,Low,Low,On-Time,6
2231,Enterprise,"At Risk",5,253.00,33,Medium,High,High,On-Time,8
2232,Basic,"At Risk",5,10.00,24,Medium,Medium,High,On-Time,9
2233,Basic,Churned,10,17.00,74,Low,Low,Medium,Delayed,7
2234,Basic,Active,3,29.00,15,Medium,High,Medium,On-Time,7
2235,Basic,Churned,12,29.00,106,Low,Low,Low,Missed,5
2236,Basic,Active,2,29.00,14,High,High,Low,Delayed,10
2237,Basic,Active,2,12.00,0,Medium,High,Medium,On-Time,7
2238,Basic,Active,1,11.00,0,High,Medium,Low,On-Time,7
2239,Pro,Churned,12,64.00,91,Low,Low,Low,Missed,6
2240,Basic,"At Risk",7,15.00,64,Medium,Medium,Low,Delayed,7
2241,Basic,Churned,14,28.00,154,Low,Low,Low,Missed,2
2242,Pro,Active,2,66.00,6,High,High,Low,Delayed,7
2243,Basic,Active,2,25.00,16,High,Medium,Low,On-Time,7
2244,Basic,Active,3,22.00,11,Medium,High,High,On-Time,10
2245,Pro,Active,3,42.00,14,Medium,High,High,On-Time,10
2246,Pro,Active,0,61.00,7,High,High,Low,On-Time,10
2247,Basic,Active,2,25.00,9,High,Medium,Medium,On-Time,9
2248,Pro,Active,4,70.00,29,Medium,High,Low,Delayed,10
2249,Basic,Churned,15,24.00,241,Low,Low,Medium,Missed,2
2250,Basic,Active,4,22.00,35,High,High,Low,Delayed,7
2251,Pro,Active,3,64.00,13,Medium,Medium,Medium,On-Time,9
2252,Basic,Active,2,17.00,22,High,High,Medium,On-Time,7
2253,Basic,Active,4,26.00,6,Medium,Medium,Low,Delayed,10
2254,Basic,Active,1,10.00,14,High,High,Medium,On-Time,8
2255,Basic,Active,4,21.00,41,Medium,High,Medium,On-Time,10
2256,Basic,Active,3,16.00,32,High,High,Medium,On-Time,9
2257,Pro,Active,2,72.00,27,High,Medium,Low,On-Time,7
2258,Basic,Churned,11,22.00,96,Low,Low,Medium,Delayed,7
2259,Basic,Active,2,22.00,8,High,High,Low,Delayed,10
2260,Basic,Churned,13,21.00,138,Low,Low,High,Delayed,5
2261,Basic,"At Risk",6,19.00,41,Medium,Medium,High,On-Time,10
2262,Enterprise,Active,2,161.00,18,High,Medium,Low,On-Time,10
2263,Basic,Churned,12,17.00,115,Low,Low,Medium,Delayed,4
2264,Basic,Active,2,27.00,30,High,Medium,Low,On-Time,9
2265,Pro,Active,3,51.00,7,Medium,High,High,On-Time,7
2266,Pro,Active,2,44.00,17,High,Medium,Low,On-Time,9
2267,Pro,Active,1,62.00,22,High,High,Low,On-Time,10
2268,Basic,Active,2,26.00,5,Medium,Medium,Low,On-Time,7
2269,Basic,"At Risk",5,13.00,42,High,High,Medium,Delayed,8
2270,Basic,Active,2,24.00,25,High,Medium,Low,On-Time,9
2271,Enterprise,Churned,9,290.00,56,Medium,Low,Medium,Delayed,4
2272,Pro,Churned,14,48.00,261,Low,Low,Medium,Delayed,3
2273,Pro,Active,4,68.00,40,Medium,Medium,Low,On-Time,7
2274,Basic,Churned,14,10.00,265,Low,Low,Medium,Delayed,2
2275,Basic,Churned,11,29.00,222,Low,Low,Low,Delayed,4
2276,Basic,Churned,10,27.00,101,Low,Low,High,On-Time,7
2277,Pro,Active,2,79.00,25,Medium,High,Low,On-Time,10
2278,Enterprise,Active,3,299.00,16,High,High,High,On-Time,10
2279,Pro,Churned,13,74.00,131,Low,Low,Medium,Missed,4
2280,Pro,Churned,11,78.00,59,Low,Low,Medium,Missed,5
2281,Pro,Active,2,62.00,7,Medium,Medium,Low,On-Time,10
2282,Basic,Churned,9,26.00,101,Medium,Low,Low,Delayed,7
2283,Pro,Active,2,56.00,18,High,Medium,Low,On-Time,9
2284,Pro,Active,3,61.00,17,Medium,Medium,Low,On-Time,7
2285,Basic,Active,2,26.00,17,High,Medium,Low,On-Time,9
2286,Pro,Churned,9,41.00,62,Medium,Low,Low,Missed,7
2287,Basic,Active,4,21.00,26,Medium,High,Low,Delayed,8
2288,Pro,Active,3,73.00,15,Medium,Medium,Low,On-Time,7
2289,Basic,Active,3,18.00,5,High,Medium,High,On-Time,8
2290,Basic,Churned,10,10.00,93,Medium,Low,Medium,Delayed,7
2291,Pro,Active,3,49.00,25,Medium,High,Medium,On-Time,9
2292,Pro,Active,1,43.00,29,High,High,Low,On-Time,7
2293,Pro,Active,3,72.00,23,High,High,Low,Delayed,8
2294,Basic,Active,3,18.00,36,High,High,Medium,On-Time,8
2295,Enterprise,Active,3,169.00,42,High,High,Medium,On-Time,8
2296,Pro,"At Risk",7,47.00,44,Medium,Medium,Medium,Delayed,7
2297,Basic,Active,4,24.00,30,Medium,Medium,Medium,On-Time,9
2298,Basic,Churned,12,27.00,143,Low,Low,Low,Missed,4
2299,Basic,Active,4,29.00,0,High,High,High,Delayed,9
2300,Basic,Active,1,23.00,11,High,High,Medium,On-Time,8
2301,Pro,Active,1,64.00,6,Medium,High,Low,On-Time,10
2302,Basic,Churned,9,11.00,81,Medium,Low,Low,Delayed,4
2303,Basic,Churned,9,13.00,104,Medium,Medium,Low,Delayed,4
2304,Basic,Active,1,26.00,3,High,Medium,Low,On-Time,9
2305,Pro,Active,4,58.00,23,Medium,Medium,Medium,On-Time,8
2306,Basic,Active,2,16.00,12,Medium,Medium,Low,On-Time,8
2307,Basic,Active,0,28.00,12,High,High,Low,On-Time,9
2308,Enterprise,Active,3,139.00,23,High,Medium,Medium,On-Time,10
2309,Basic,Active,2,19.00,20,High,Medium,Low,On-Time,9
2310,Basic,Active,2,19.00,44,High,High,Low,On-Time,10
2311,Basic,Churned,12,12.00,286,Low,Low,Medium,Delayed,5
2312,Basic,Active,3,15.00,30,Medium,Medium,Low,On-Time,8
2313,Basic,Active,1,24.00,18,High,High,Low,On-Time,10
2314,Pro,Churned,12,50.00,96,Medium,Low,High,Delayed,4
2315,Basic,Active,3,13.00,7,Medium,Medium,Medium,On-Time,10
2316,Pro,Active,0,62.00,7,High,High,Low,On-Time,10
2317,Pro,Churned,12,74.00,101,Low,Low,Medium,Delayed,4
2318,Basic,Active,2,16.00,25,High,Medium,Low,On-Time,7
2319,Enterprise,Active,3,204.00,39,High,Medium,Low,On-Time,8
2320,Basic,Churned,12,26.00,119,Low,Low,Medium,Delayed,4
2321,Basic,Churned,12,27.00,290,Low,Low,Low,Missed,4
2322,Basic,Churned,13,12.00,219,Low,Low,High,Delayed,4
2323,Basic,Active,1,27.00,2,High,Medium,Low,On-Time,8
2324,Basic,Churned,15,20.00,274,Low,Low,Medium,Missed,1
2325,Basic,Churned,14,17.00,237,Low,Low,Low,Missed,1
2326,Enterprise,Active,4,147.00,43,High,Medium,Medium,On-Time,9
2327,Pro,Churned,13,51.00,182,Low,Low,Low,Delayed,3
2328,Basic,Active,1,12.00,18,High,High,Low,On-Time,8
2329,Enterprise,Churned,12,271.00,93,Low,Low,Medium,Delayed,4
2330,Basic,Active,4,18.00,36,High,High,High,On-Time,10
2331,Basic,Active,3,24.00,2,High,Medium,High,On-Time,9
2332,Basic,"At Risk",8,29.00,100,Medium,Low,Low,On-Time,5
2333,Pro,Active,3,74.00,44,High,High,Medium,On-Time,10
2334,Pro,Active,3,44.00,12,Medium,Medium,Medium,On-Time,10
2335,Pro,Active,2,52.00,11,Medium,Medium,Low,On-Time,8
2336,Pro,Active,2,45.00,23,High,Medium,Low,On-Time,7
2337,Pro,Active,3,57.00,35,Medium,High,Low,On-Time,7
2338,Basic,Active,4,28.00,33,Medium,Medium,Low,On-Time,8
2339,Enterprise,Churned,14,270.00,203,Low,Low,Medium,Delayed,2
2340,Basic,Active,1,23.00,20,High,High,Low,On-Time,7
2341,Pro,Active,4,58.00,29,High,Medium,Low,Delayed,7
2342,Pro,Active,0,75.00,13,High,High,Low,On-Time,10
2343,Pro,Active,4,72.00,40,High,Medium,Medium,On-Time,7
2344,Pro,Active,3,69.00,28,Medium,Medium,Low,On-Time,8
2345,Basic,Active,1,15.00,4,High,Medium,Low,On-Time,10
2346,Pro,Active,3,71.00,39,High,High,Medium,On-Time,8
2347,Basic,Churned,13,23.00,194,Low,Low,Medium,Missed,4
2348,Basic,"At Risk",8,11.00,46,Medium,Low,Low,Delayed,6
2349,Basic,Active,4,26.00,17,High,Medium,High,On-Time,10
2350,Basic,Active,3,13.00,15,Medium,High,Medium,On-Time,8
2351,Basic,"At Risk",5,18.00,44,Medium,Medium,Medium,On-Time,9
2352,Pro,"At Risk",6,52.00,26,Medium,Medium,Medium,Delayed,8
2353,Basic,Active,4,28.00,33,High,High,Low,Delayed,8
2354,Basic,Active,3,25.00,39,High,Medium,Low,On-Time,8
2355,Pro,Active,3,58.00,20,High,High,High,On-Time,9
2356,Pro,Active,3,41.00,35,High,Medium,Low,On-Time,9
2357,Pro,Active,3,73.00,29,High,Medium,Medium,On-Time,10
2358,Pro,Churned,13,75.00,168,Low,Low,Low,Delayed,2
2359,Pro,Active,3,60.00,44,High,Medium,Low,On-Time,8
2360,Pro,Active,3,61.00,32,High,Medium,Low,On-Time,10
2361,Pro,"At Risk",7,70.00,51,Low,Medium,Medium,On-Time,6
2362,Basic,Active,2,18.00,6,High,Medium,Medium,On-Time,8
2363,Basic,Churned,9,27.00,71,Medium,Low,Low,Delayed,6
2364,Basic,Active,1,14.00,14,High,High,Medium,On-Time,8
2365,Pro,Active,2,65.00,31,High,High,Low,On-Time,8
2366,Basic,Active,3,24.00,23,High,Medium,Medium,On-Time,8
2367,Basic,"At Risk",6,23.00,39,High,Medium,Medium,Delayed,9
2368,Enterprise,Churned,10,186.00,63,Low,Medium,Low,Missed,5
2369,Basic,Churned,12,26.00,105,Low,Low,Medium,Delayed,4
2370,Pro,Churned,12,63.00,266,Low,Low,Low,Missed,5
2371,Pro,"At Risk",5,59.00,31,Medium,High,High,On-Time,9
2372,Basic,Active,4,14.00,39,Medium,Medium,Low,On-Time,10
2373,Basic,Churned,14,10.00,163,Low,Low,Low,Missed,3
2374,Pro,"At Risk",5,56.00,36,Medium,Medium,Medium,On-Time,9
2375,Pro,Active,2,72.00,23,High,High,Medium,On-Time,8
2376,Basic,Active,4,20.00,15,High,Medium,High,On-Time,8
2377,Pro,Active,1,56.00,20,High,High,Low,On-Time,9
2378,Pro,Active,4,46.00,43,High,Medium,Medium,On-Time,7
2379,Enterprise,Active,0,289.00,4,High,High,Low,On-Time,9
2380,Pro,Active,2,74.00,20,High,Medium,Low,On-Time,9
2381,Basic,Churned,15,22.00,152,Low,Low,Medium,Missed,3
2382,Pro,Churned,11,55.00,61,Medium,Low,High,Delayed,4
2383,Basic,"At Risk",5,11.00,42,Medium,Medium,Medium,On-Time,9
2384,Basic,"At Risk",5,14.00,43,Medium,Medium,Medium,On-Time,9
2385,Pro,Churned,15,45.00,168,Low,Low,Medium,Missed,1
2386,Enterprise,Active,4,202.00,42,High,Medium,Medium,On-Time,9
2387,Pro,Active,2,67.00,16,High,High,Medium,On-Time,10
2388,Pro,Churned,11,57.00,69,Low,Low,High,Delayed,7
2389,Basic,Active,3,23.00,34,Medium,High,Low,On-Time,9
2390,Basic,Active,2,18.00,21,High,Medium,Low,On-Time,7
2391,Pro,Churned,15,56.00,158,Low,Low,Medium,Missed,1
2392,Basic,Active,3,27.00,21,High,Medium,Medium,On-Time,8
2393,Pro,Churned,10,75.00,77,Medium,Low,Medium,Delayed,6
2394,Basic,Churned,11,14.00,103,Low,Low,Low,Delayed,6
2395,Basic,Active,2,24.00,39,High,High,Low,On-Time,10
2396,Basic,Active,4,14.00,20,High,Medium,High,On-Time,7
2397,Basic,"At Risk",5,11.00,76,Medium,Medium,Low,On-Time,7
2398,Pro,Churned,12,42.00,216,Low,Low,Low,Missed,4
2399,Basic,Churned,11,28.00,61,Low,Low,Low,Missed,4
2400,Basic,"At Risk",5,15.00,19,High,High,High,Delayed,8
2401,Basic,Active,1,10.00,5,Medium,High,Low,On-Time,9
2402,Pro,Active,2,53.00,10,Medium,High,Medium,On-Time,9
2403,Pro,Active,2,48.00,1,High,Medium,Medium,On-Time,9
2404,Pro,Churned,15,44.00,206,Low,Low,Medium,Missed,3
2405,Basic,Active,1,19.00,8,High,Medium,Low,On-Time,8
2406,Basic,Churned,13,11.00,270,Low,Low,Low,Delayed,3
2407,Basic,"At Risk",5,13.00,26,High,Medium,Medium,Delayed,7
2408,Pro,Active,2,40.00,0,High,Medium,Medium,On-Time,10
2409,Basic,Churned,11,27.00,73,Low,Low,Low,Missed,6
2410,Basic,Active,1,16.00,7,Medium,High,Low,On-Time,7
2411,Basic,Churned,9,27.00,48,Low,Low,Low,Delayed,6
2412,Pro,Churned,14,56.00,299,Low,Low,Low,Missed,2
2413,Pro,Active,4,51.00,43,Medium,High,Medium,On-Time,10
2414,Basic,Churned,14,24.00,236,Low,Low,Low,Missed,2
2415,Enterprise,Active,2,250.00,15,High,High,Medium,On-Time,10
2416,Basic,Active,3,21.00,25,High,High,Low,Delayed,8
2417,Basic,"At Risk",8,17.00,81,Low,Medium,Medium,On-Time,5
2418,Pro,Active,3,53.00,11,High,Medium,Low,Delayed,9
2419,Basic,Active,1,23.00,14,High,Medium,Low,On-Time,10
2420,Enterprise,Churned,9,254.00,63,Low,Low,Medium,On-Time,4
2421,Pro,Churned,9,47.00,81,Medium,Low,Low,Delayed,6
2422,Pro,"At Risk",8,51.00,66,Low,Low,Medium,On-Time,7
2423,Pro,"At Risk",5,67.00,31,High,High,Medium,Delayed,9
2424,Pro,Active,1,45.00,29,High,High,Low,On-Time,8
2425,Pro,Active,3,76.00,39,High,Medium,Low,On-Time,8
2426,Basic,Active,1,28.00,14,High,Medium,Low,On-Time,8
2427,Basic,Active,3,19.00,6,Medium,Medium,Medium,On-Time,8
2428,Basic,Active,1,11.00,10,Medium,High,Low,On-Time,8
2429,Pro,Active,3,60.00,33,High,High,Medium,On-Time,9
2430,Basic,Active,1,15.00,0,High,High,Medium,On-Time,9
2431,Basic,Active,0,15.00,13,High,High,Low,On-Time,8
2432,Basic,"At Risk",5,26.00,23,Medium,High,Medium,Delayed,7
2433,Enterprise,"At Risk",5,148.00,44,High,Medium,High,On-Time,7
2434,Pro,Churned,13,74.00,179,Low,Low,Low,Delayed,2
2435,Basic,Active,1,27.00,27,High,High,Low,On-Time,7
2436,Basic,"At Risk",5,11.00,35,Medium,Medium,Medium,On-Time,10
2437,Basic,Active,2,29.00,6,High,High,High,On-Time,7
2438,Pro,Active,2,48.00,11,High,High,High,On-Time,8
2439,Basic,Active,2,18.00,40,High,High,Low,On-Time,7
2440,Basic,Active,4,27.00,29,Medium,Medium,Medium,On-Time,7
2441,Pro,Active,3,42.00,19,Medium,High,Medium,On-Time,9
2442,Basic,Active,4,14.00,19,High,High,Medium,Delayed,7
2443,Basic,Active,3,23.00,19,Medium,High,Medium,On-Time,10
2444,Basic,Active,3,26.00,36,High,Medium,Low,On-Time,9
2445,Pro,Churned,9,47.00,117,Low,Medium,Medium,On-Time,6
2446,Enterprise,Active,1,224.00,9,High,High,Medium,On-Time,7
2447,Basic,Active,4,25.00,30,Medium,Medium,Medium,On-Time,10
2448,Pro,Active,2,57.00,18,High,Medium,Low,On-Time,10
2449,Pro,Active,0,53.00,11,High,High,Low,On-Time,9
2450,Basic,Active,3,22.00,17,High,Medium,Medium,On-Time,8
2451,Basic,Churned,14,11.00,180,Low,Low,Low,Missed,1
2452,Basic,Active,3,27.00,38,High,Medium,Low,On-Time,10
2453,Pro,Active,3,71.00,14,High,High,Medium,Delayed,7
2454,Basic,"At Risk",5,10.00,42,Medium,Medium,Medium,On-Time,8
2455,Basic,Active,4,13.00,33,High,Medium,Medium,On-Time,8
2456,Basic,"At Risk",5,29.00,31,High,Medium,High,On-Time,8
2457,Enterprise,Active,1,159.00,2,Medium,High,Low,On-Time,9
2458,Pro,Churned,11,54.00,171,Low,Low,Low,Delayed,4
2459,Enterprise,"At Risk",8,142.00,51,Low,Low,Low,Delayed,7
2460,Enterprise,Churned,12,125.00,261,Low,Low,Low,Missed,4
2461,Pro,Active,3,50.00,24,Medium,High,Medium,On-Time,7
2462,Pro,Churned,15,58.00,205,Low,Low,Medium,Missed,2
2463,Pro,Active,2,62.00,14,High,High,Low,Delayed,8
2464,Enterprise,Churned,14,269.00,181,Low,Low,Low,Missed,2
2465,Pro,Active,1,51.00,8,High,High,Medium,On-Time,9
2466,Basic,Churned,12,23.00,94,Low,Low,Low,Missed,5
2467,Basic,Active,2,10.00,0,Medium,High,Medium,On-Time,10
2468,Pro,Active,0,65.00,8,High,High,Low,On-Time,9
2469,Basic,Active,3,20.00,42,High,High,Medium,On-Time,7
2470,Pro,Active,2,74.00,17,Medium,High,Low,On-Time,9
2471,Enterprise,Active,1,177.00,25,High,High,Low,On-Time,9
2472,Basic,Active,2,11.00,23,High,Medium,Low,On-Time,9
2473,Basic,"At Risk",8,28.00,49,Medium,Low,Low,Delayed,4
2474,Enterprise,Active,3,262.00,8,Medium,Medium,Medium,On-Time,10
2475,Basic,Churned,14,29.00,282,Low,Low,Low,Missed,1
2476,Basic,Active,4,17.00,2,Medium,Medium,High,On-Time,8
2477,Basic,Active,3,23.00,10,Medium,Medium,Medium,On-Time,7
2478,Pro,Active,1,57.00,17,High,High,Low,On-Time,10
2479,Basic,"At Risk",7,26.00,51,Medium,Medium,Low,Delayed,5
2480,Pro,Active,3,55.00,15,Medium,Medium,Low,On-Time,10
2481,Basic,Active,3,15.00,31,High,Medium,Low,On-Time,8
2482,Basic,Churned,10,17.00,57,Low,Low,Medium,Delayed,6
2483,Pro,Churned,14,45.00,157,Low,Low,Low,Missed,2
2484,Basic,Active,3,17.00,17,Medium,High,Medium,On-Time,8
2485,Basic,"At Risk",5,16.00,41,Medium,Medium,Medium,On-Time,10
2486,Basic,Active,1,29.00,14,High,High,Medium,On-Time,10
2487,Pro,Churned,14,52.00,259,Low,Low,Medium,Delayed,1
2488,Basic,"At Risk",5,27.00,18,High,Medium,Medium,Delayed,9
2489,Basic,Active,3,24.00,22,Medium,High,Medium,On-Time,9
2490,Basic,Active,4,14.00,14,Medium,Medium,High,On-Time,9
2491,Basic,Churned,10,28.00,98,Low,Low,Medium,On-Time,4
2492,Basic,"At Risk",7,10.00,46,Medium,Medium,Low,Delayed,5
2493,Basic,Active,0,24.00,3,High,High,Low,On-Time,8
2494,Pro,Active,2,61.00,0,Medium,Medium,Low,On-Time,7
2495,Basic,Active,4,24.00,31,High,High,Low,Delayed,10
2496,Pro,Active,0,70.00,1,High,High,Low,On-Time,9
2497,Basic,Active,2,24.00,21,Medium,High,Low,On-Time,9
2498,Pro,Active,4,42.00,43,High,Medium,Medium,On-Time,8
2499,Basic,Active,1,19.00,19,High,High,Low,On-Time,9
2500,Basic,Active,2,10.00,19,Medium,High,Low,On-Time,9
2501,Basic,"At Risk",8,22.00,86,Medium,Medium,Low,Missed,7
2502,Basic,Active,4,26.00,18,Medium,Medium,Medium,On-Time,8
2503,Basic,Churned,15,25.00,132,Low,Low,Medium,Missed,1
2504,Pro,Active,4,70.00,23,Medium,High,High,On-Time,8
2505,Enterprise,Active,2,172.00,8,High,Medium,Medium,On-Time,10
2506,Basic,"At Risk",8,25.00,51,Low,Low,Low,Delayed,7
2507,Basic,Churned,10,21.00,115,Low,Medium,Low,Delayed,6
2508,Pro,Active,2,59.00,22,High,Medium,Low,On-Time,8
2509,Basic,Churned,14,25.00,257,Low,Low,Low,Missed,2
2510,Basic,Churned,9,25.00,47,Low,Medium,Medium,Delayed,4
2511,Basic,Active,3,20.00,30,Medium,Medium,Low,On-Time,10
2512,Pro,Active,1,47.00,17,High,High,Low,On-Time,10
2513,Basic,Active,3,12.00,39,High,High,Medium,On-Time,9
2514,Basic,Churned,10,14.00,63,Low,Low,Low,Missed,7
2515,Enterprise,Churned,13,275.00,223,Low,Low,High,Delayed,4
2516,Basic,Churned,10,26.00,63,Medium,Low,High,Delayed,7
2517,Pro,"At Risk",5,75.00,23,High,Medium,Medium,Delayed,7
2518,Pro,"At Risk",7,45.00,62,Low,Medium,Low,On-Time,4
2519,Pro,Active,4,65.00,38,Medium,Medium,Low,On-Time,9
2520,Basic,Active,2,12.00,27,Medium,High,Low,On-Time,7
2521,Enterprise,Active,2,240.00,32,High,High,Low,On-Time,7
2522,Enterprise,Active,2,171.00,13,High,High,Low,Delayed,9
2523,Pro,"At Risk",7,73.00,112,Medium,Low,Low,On-Time,7
2524,Pro,Active,2,49.00,12,Medium,High,Medium,On-Time,10
2525,Pro,Churned,10,52.00,71,Low,Low,Low,Delayed,5
2526,Basic,Active,3,18.00,6,Medium,Medium,Medium,On-Time,7
2527,Pro,Active,2,42.00,23,High,High,Medium,On-Time,8
2528,Pro,Active,2,62.00,14,High,High,High,On-Time,9
2529,Enterprise,Active,3,208.00,24,Medium,High,Medium,On-Time,8
2530,Enterprise,Active,0,228.00,14,High,High,Low,On-Time,10
2531,Pro,"At Risk",6,53.00,22,Medium,Medium,Medium,Delayed,8
2532,Basic,Active,4,11.00,14,High,Medium,Medium,Delayed,9
2533,Pro,Churned,14,69.00,103,Low,Low,High,Missed,5
2534,Enterprise,"At Risk",5,184.00,37,Medium,Medium,Medium,On-Time,10
2535,Pro,Active,1,54.00,11,High,Medium,Low,On-Time,8
2536,Basic,Churned,9,28.00,62,Medium,Low,Low,Missed,7
2537,Basic,Churned,11,14.00,68,Medium,Low,Medium,Missed,5
2538,Basic,Active,3,23.00,1,High,Medium,High,On-Time,8
2539,Pro,Active,3,74.00,1,Medium,High,High,On-Time,7
2540,Basic,Churned,13,23.00,233,Low,Low,Low,Delayed,2
2541,Pro,Active,2,51.00,30,High,High,Medium,On-Time,7
2542,Pro,Active,3,67.00,23,High,Medium,Medium,On-Time,7
2543,Basic,Churned,10,24.00,100,Medium,Low,Low,Missed,7
2544,Basic,Active,2,13.00,14,Medium,Medium,Low,On-Time,9
2545,Pro,Active,1,66.00,13,High,High,Medium,On-Time,7
2546,Pro,Active,3,69.00,1,High,High,Medium,Delayed,10
2547,Pro,Active,3,42.00,22,High,High,Low,Delayed,8
2548,Pro,Active,3,54.00,28,High,Medium,Medium,On-Time,8
2549,Basic,Churned,14,29.00,296,Low,Low,Low,Missed,1
2550,Basic,Active,2,18.00,3,Medium,High,Medium,On-Time,10
2551,Basic,Churned,10,26.00,112,Low,Low,Low,Delayed,7
2552,Basic,Active,3,16.00,30,High,High,Low,Delayed,7
2553,Basic,Active,1,17.00,29,High,High,Low,On-Time,9
2554,Pro,Active,3,65.00,16,High,Medium,Medium,On-Time,9
2555,Pro,Churned,15,62.00,132,Low,Low,Medium,Missed,2
2556,Pro,Active,1,69.00,17,High,High,Low,On-Time,8
2557,Basic,Active,2,29.00,20,High,Medium,Low,On-Time,8
2558,Basic,Active,4,11.00,36,High,High,Low,Delayed,10
2559,Enterprise,Active,1,239.00,11,High,High,Medium,On-Time,8
2560,Pro,Active,3,62.00,41,High,Medium,Low,On-Time,10
2561,Basic,Active,3,16.00,16,Medium,Medium,Low,On-Time,10
2562,Basic,Churned,15,27.00,278,Low,Low,Medium,Missed,2
2563,Basic,Active,3,17.00,16,Medium,Medium,Low,On-Time,7
2564,Basic,Active,4,25.00,25,Medium,Medium,Medium,On-Time,7
2565,Basic,"At Risk",6,20.00,31,Medium,Medium,Low,Delayed,9
2566,Basic,Churned,12,17.00,211,Low,Low,Medium,Delayed,4
2567,Basic,Active,4,12.00,34,High,High,High,On-Time,9
2568,Basic,Active,1,20.00,8,Medium,High,Low,On-Time,7
2569,Pro,Active,2,57.00,20,High,High,Medium,On-Time,9
2570,Basic,Active,1,26.00,7,High,Medium,Low,On-Time,9
2571,Basic,"At Risk",7,10.00,39,Medium,High,High,Delayed,9
2572,Pro,Active,4,63.00,43,High,High,Low,Delayed,10
2573,Basic,Active,4,17.00,34,Medium,High,Medium,On-Time,9
2574,Enterprise,Active,3,295.00,30,High,High,Low,Delayed,9
2575,Basic,Active,2,29.00,29,Medium,High,Low,On-Time,10
2576,Basic,"At Risk",8,28.00,62,Medium,Medium,Medium,Delayed,7
2577,Pro,Active,3,76.00,41,High,High,Medium,On-Time,9
2578,Basic,Active,3,23.00,3,Medium,Medium,Medium,On-Time,9
2579,Enterprise,Active,0,297.00,12,High,High,Low,On-Time,7
2580,Basic,Active,3,16.00,30,Medium,High,Medium,On-Time,8
2581,Basic,Active,3,23.00,21,High,High,Low,Delayed,9
2582,Pro,Churned,10,41.00,91,Medium,Medium,Medium,Missed,7
2583,Basic,Churned,12,10.00,97,Low,Low,Medium,Delayed,4
2584,Basic,"At Risk",6,16.00,43,Medium,Medium,Low,Delayed,10
2585,Basic,Churned,12,10.00,83,Low,Low,Medium,Missed,6
2586,Pro,Active,4,49.00,14,High,High,High,Delayed,8
2587,Basic,Active,1,18.00,12,Medium,High,Low,On-Time,8
2588,Basic,Churned,14,23.00,231,Low,Low,Low,Missed,3
2589,Pro,Active,3,49.00,38,High,Medium,Low,On-Time,7
2590,Pro,"At Risk",5,55.00,44,High,High,Medium,Delayed,8
2591,Basic,Churned,9,12.00,80,Medium,Low,Low,Delayed,4
2592,Basic,Churned,14,11.00,163,Low,Low,Medium,Delayed,1
2593,Pro,"At Risk",5,76.00,3,High,Medium,High,Delayed,7
2594,Basic,Churned,14,18.00,158,Low,Low,Low,Missed,1
2595,Basic,"At Risk",6,26.00,35,High,High,High,Delayed,10
2596,Basic,"At Risk",8,17.00,55,Medium,Medium,High,Delayed,7
2597,Pro,"At Risk",5,58.00,8,Medium,Medium,Medium,Delayed,7
2598,Basic,Active,3,11.00,39,Medium,High,Low,On-Time,7
2599,Pro,Churned,11,65.00,113,Low,Low,Low,Delayed,6
2600,Basic,Churned,12,19.00,211,Low,Low,Low,Missed,5
2601,Enterprise,Active,2,208.00,8,High,Medium,Medium,On-Time,8
